,Texto,Longitud,Clase
7301,"['seiz', 'previou', 'april', '215', 'accord', 'ludendorff', 'admit', 'necess', '...', 'withdraw', 'entir', 'front', 'scarp', 'vesl', '216', 'page', 'need', 'nearli', 'four', 'week']",20,4
7302,"['fight', 'begin', '8', 'august', '100,000', 'german', 'prison', 'taken', 'german', 'high', 'command', 'realis', 'war', 'lost', 'made', 'attempt', 'reach', 'satisfactori', 'end', '10']",20,4
7303,"['septemb', 'hindenburg', 'urg', 'peac', 'move', 'emperor', 'charl', 'austria', 'germani', 'appeal', 'netherland', 'mediat', '14', 'septemb', 'austria', 'sent', 'note', 'belliger', 'neutral', 'suggest']",20,4
7304,"['septemb', 'alli', 'advanc', 'hindenburg', 'line', 'north', 'centr', 'german', 'continu', 'fight', 'strong', 'rear-guard', 'action', 'launch', 'numer', 'counterattack', 'posit', 'outpost', 'line', 'continu']",20,4
7305,"['fall', 'bef', 'alon', 'take', '30,441', 'prison', 'last', 'week', 'septemb', '24', 'septemb', 'assault', 'british', 'french', 'came', 'within', '3', 'kilometr', '2', 'mi']",20,4
7306,"['st', 'quentin', 'german', 'retreat', 'posit', 'along', 'behind', 'hindenburg', 'line', 'day', 'suprem', 'armi', 'command', 'inform', 'leader', 'berlin', 'armistic', 'talk', 'inevit', '213']",20,4
7307,"['final', 'assault', 'hindenburg', 'line', 'began', 'meuse-argonn', 'offens', 'launch', 'french', 'american', 'troop', '26', 'septemb', 'follow', 'week', 'co-oper', 'french', 'american', 'unit', 'broke']",20,4
7308,"['champagn', 'battl', 'blanc', 'mont', 'ridg', 'forc', 'german', 'command', 'height', 'close', 'toward', 'belgian', 'frontier', '217', '8', 'octob', 'line', 'pierc', 'british', 'dominion']",20,4
7309,"['bulgaria', 'sign', 'separ', 'armistic', '29', 'septemb', 'ludendorff', 'great', 'stress', 'month', 'suffer', 'someth', 'similar', 'breakdown', 'evid', 'germani', 'could', 'longer', 'mount', 'success']",20,4
7310,"['defenc', 'collaps', 'balkan', 'meant', 'germani', 'lose', 'main', 'suppli', 'oil', 'food', 'reserv', 'use', 'even', 'us', 'troop', 'kept', 'arriv', 'rate', '10,000', 'per']",20,4
7311,"['news', ""germany'"", 'impend', 'militari', 'defeat', 'spread', 'throughout', 'german', 'arm', 'forc', 'threat', 'mutini', 'rife', 'admir', 'reinhard', 'scheer', 'ludendorff', 'decid', 'launch', 'last']",20,4
7312,"['northern', 'germani', 'german', 'revolut', '1918', '–', '1919', 'began', 'end', 'octob', '1918', 'unit', 'german', 'navi', 'refus', 'set', 'sail', 'last', 'large-scal', 'oper']",20,4
7313,"['war', 'believ', 'good', 'lost', 'initi', 'upris', 'sailor', 'revolt', 'ensu', 'naval', 'port', 'wilhelmshaven', 'kiel', 'spread', 'across', 'whole', 'countri', 'within', 'day', 'led']",20,4
7314,"['militari', 'falter', 'widespread', 'loss', 'confid', 'kaiser', 'lead', 'abdic', 'flee', 'countri', 'germani', 'move', 'toward', 'surrend', 'princ', 'maximilian', 'baden', 'took', 'charg', 'new']",20,4
7315,"['govern', '3', 'octob', 'chancellor', 'germani', 'negoti', 'alli', 'negoti', 'presid', 'wilson', 'began', 'immedi', 'hope', 'would', 'offer', 'better', 'term', 'british', 'french', 'wilson']",20,4
7316,"['demand', 'constitut', 'monarchi', 'parliamentari', 'control', 'german', 'militari', '226', 'resist', 'social', 'democrat', 'philipp', 'scheidemann', '9', 'novemb', 'declar', 'germani', 'republ', 'kaiser', 'king']",20,4
7317,"['collaps', 'central', 'power', 'came', 'swiftli', 'bulgaria', 'first', 'sign', 'armistic', 'armistic', 'salonica', '29', 'septemb', '1918', '228', 'german', 'emperor', 'wilhelm', 'ii', 'telegram']",20,4
7318,"['bulgarian', 'tsar', 'ferdinand', 'describ', 'situat', 'disgrac', '62,000', 'serb', 'decid', 'war', '229', '230', 'day', 'german', 'suprem', 'armi', 'command', 'inform', 'kaiser', 'wilhelm']",20,4
7319,"['11', 'novemb', '5:00', 'armistic', 'germani', 'sign', 'railroad', 'carriag', 'compiègn', '11', '11', 'novemb', '1918', '—', 'eleventh', 'hour', 'eleventh', 'day', 'eleventh', 'month']",20,4
7320,"['—', 'ceasefir', 'came', 'effect', 'six', 'hour', 'sign', 'armistic', 'take', 'effect', 'oppos', 'armi', 'western', 'front', 'began', 'withdraw', 'posit', 'fight', 'continu', 'along']",20,4
7321,"['mani', 'area', 'front', 'command', 'want', 'captur', 'territori', 'war', 'end', 'occup', 'rhineland', 'took', 'place', 'follow', 'armistic', 'occupi', 'armi', 'consist', 'american', 'belgian']",20,4
7322,"['novemb', '1918', 'alli', 'ampl', 'suppli', 'men', 'materiel', 'invad', 'germani', 'yet', 'time', 'armistic', 'alli', 'forc', 'cross', 'german', 'frontier', 'western', 'front', 'still']",20,4
7323,"['720', 'kilometr', '450', 'mi', 'berlin', ""kaiser'"", 'armi', 'retreat', 'battlefield', 'good', 'order', 'factor', 'enabl', 'hindenburg', 'senior', 'german', 'leader', 'spread', 'stori', 'armi']",20,4
7324,"['realli', 'defeat', 'result', 'stab-in-the-back', 'legend', '234', '235', 'attribut', ""germany'"", 'defeat', 'inabl', 'continu', 'fight', 'even', 'though', 'million', 'soldier', 'suffer', '1918', 'flu']",20,4
7325,"['alli', 'much', 'potenti', 'wealth', 'could', 'spend', 'war', 'one', 'estim', 'use', '1913', 'us', 'dollar', 'alli', 'spent', '58', 'billion', 'war', 'central', 'power']",20,4
7326,"['aftermath', 'war', 'four', 'empir', 'disappear', 'german', 'austro-hungarian', 'ottoman', 'russian', 'numer', 'nation', 'regain', 'former', 'independ', 'new', 'one', 'creat', 'four', 'dynasti', 'togeth']",20,4
7327,"['ancillari', 'aristocraci', 'fell', 'result', 'war', 'romanov', 'hohenzollern', 'habsburg', 'ottoman', 'belgium', 'serbia', 'badli', 'damag', 'franc', '1.4', 'million', 'soldier', 'dead', '237', 'count']",20,4
7328,"['formal', 'state', 'war', 'two', 'side', 'persist', 'anoth', 'seven', 'month', 'sign', 'treati', 'versail', 'germani', '28', 'june', '1919', 'unit', 'state', 'senat', 'ratifi']",20,4
7329,"['treati', 'despit', 'public', 'support', '238', '239', 'formal', 'end', 'involv', 'war', 'knox', '–', 'porter', 'resolut', 'sign', '2', 'juli', '1921', 'presid', 'warren']",20,4
7330,"['treati', 'versail', 'treati', 'austria', 'hungari', 'bulgaria', 'ottoman', 'empir', 'sign', 'howev', 'negoti', 'treati', 'ottoman', 'empir', 'follow', 'strife', 'final', 'peac', 'treati', 'alli']",20,4
7331,"['war', 'memori', 'date', 'end', 'war', 'versail', 'treati', 'sign', '1919', 'mani', 'troop', 'serv', 'abroad', 'final', 'return', 'home', 'contrast', 'commemor', ""war'"", 'end']",20,4
7332,"['concentr', 'armistic', '11', 'novemb', '1918', '246', 'legal', 'formal', 'peac', 'treati', 'complet', 'last', 'treati', 'lausann', 'sign', 'term', 'alli', 'forc', 'left', 'constantinopl']",20,4
7333,"['war', 'pari', 'peac', 'confer', 'impos', 'seri', 'peac', 'treati', 'central', 'power', 'offici', 'end', 'war', '1919', 'treati', 'versail', 'dealt', 'germani', 'build', ""wilson'""]",20,4
7334,"['central', 'power', 'acknowledg', 'respons', 'loss', 'damag', 'alli', 'associ', 'govern', 'nation', 'subject', 'consequ', 'war', 'impos', 'upon', 'aggress', 'treati', 'versail', 'statement', 'articl']",20,4
7335,"['231', 'articl', 'becam', 'known', 'war', 'guilt', 'claus', 'major', 'german', 'felt', 'humili', 'resent', '249', 'overal', 'german', 'felt', 'unjustli', 'dealt', 'call', 'diktat']",20,4
7336,"['versail', 'german', 'historian', 'hagen', 'schulz', 'said', 'treati', 'place', 'germani', 'legal', 'sanction', 'depriv', 'militari', 'power', 'econom', 'ruin', 'polit', 'humili', '250', 'belgian']",20,4
7337,"['activ', 'denial', 'war', 'guilt', 'germani', 'german', 'resent', 'repar', 'continu', 'alli', 'occup', 'rhineland', 'made', 'widespread', 'revis', 'mean', 'memori', 'war', 'problemat', 'legend']",20,4
7338,"['stab', 'back', 'wish', 'revis', 'versail', 'diktat', 'belief', 'intern', 'threat', 'aim', 'elimin', 'german', 'nation', 'persist', 'heart', 'german', 'polit', 'even', 'man', 'peac']",20,4
7339,"['gustav', 'stresemann', 'publicli', 'reject', 'german', 'guilt', 'nazi', 'wave', 'banner', 'domest', 'treason', 'intern', 'conspiraci', 'attempt', 'galvanis', 'german', 'nation', 'spirit', 'reveng', 'like']",20,4
7340,"['meanwhil', 'new', 'nation', 'liber', 'german', 'rule', 'view', 'treati', 'recognit', 'wrong', 'commit', 'small', 'nation', 'much', 'larger', 'aggress', 'neighbour', '252', 'peac', 'confer']",20,4
7341,"['requir', 'defeat', 'power', 'pay', 'repar', 'damag', 'done', 'civilian', 'howev', 'owe', 'econom', 'difficulti', 'germani', 'defeat', 'power', 'intact', 'economi', 'burden', 'fell', 'larg']",20,4
7342,"['austria-hungari', 'partit', 'sever', 'successor', 'state', 'includ', 'austria', 'hungari', 'czechoslovakia', 'yugoslavia', 'larg', 'entir', 'along', 'ethnic', 'line', 'transylvania', 'shift', 'hungari', 'greater', 'romania']",20,4
7343,"['detail', 'contain', 'treati', 'saint-germain', 'treati', 'trianon', 'result', 'treati', 'trianon', '3.3', 'million', 'hungarian', 'came', 'foreign', 'rule', 'although', 'hungarian', 'made', 'approxim', '54']",20,4
7344,"['popul', 'pre-war', 'kingdom', 'hungari', 'accord', '1910', 'censu', '32', 'territori', 'left', 'hungari', '1920', '1924', '354,000', 'hungarian', 'fled', 'former', 'hungarian', 'territori', 'attach']",20,4
7345,"['russian', 'empir', 'withdrawn', 'war', '1917', 'octob', 'revolut', 'lost', 'much', 'western', 'frontier', 'newli', 'independ', 'nation', 'estonia', 'finland', 'latvia', 'lithuania', 'poland', 'carv']",20,4
7346,"['ottoman', 'empir', 'disintegr', 'much', 'levant', 'territori', 'award', 'variou', 'alli', 'power', 'protector', 'turkish', 'core', 'anatolia', 'reorganis', 'republ', 'turkey', 'ottoman', 'empir', 'partit']",20,4
7347,"['treati', 'sèvre', '1920', 'treati', 'never', 'ratifi', 'sultan', 'reject', 'turkish', 'nation', 'movement', 'lead', 'victori', 'turkish', 'war', 'independ', 'much', 'less', 'stringent', '1923']",20,4
7348,"['though', '1923', 'countri', 'made', 'peac', 'treati', 'andorra', 'except', 'andorra', 'declar', 'war', 'germani', 'august', '1914', 'time', 'armi', '600', 'part-tim', 'militari', 'men']",20,4
7349,"['command', 'two', 'offici', 'andorra', 'small', 'popul', 'never', 'sent', 'soldier', 'battlefield', 'andorra', 'therefor', 'allow', 'attend', 'treati', 'versail', 'countri', 'final', 'conclud', 'peac']",20,4
7350,"['123', 'year', 'poland', 're-emerg', 'independ', 'countri', 'kingdom', 'serbia', 'dynasti', 'minor', 'entent', 'nation', 'countri', 'casualti', 'per', 'capita', '258', '259', '260', 'becam']",20,4
7351,"['backbon', 'new', 'multin', 'state', 'kingdom', 'serb', 'croat', 'sloven', 'later', 'renam', 'yugoslavia', 'czechoslovakia', 'combin', 'kingdom', 'bohemia', 'part', 'kingdom', 'hungari', 'becam', 'new']",20,4
7352,"['nation', 'russia', 'becam', 'soviet', 'union', 'lost', 'finland', 'estonia', 'lithuania', 'latvia', 'becam', 'independ', 'countri', 'ottoman', 'empir', 'soon', 'replac', 'turkey', 'sever', 'countri']",20,4
7353,"['british', 'empir', 'war', 'unleash', 'new', 'form', 'nation', 'australia', 'new', 'zealand', 'battl', 'gallipoli', 'becam', 'known', 'nation', 'baptism', 'fire', 'first', 'major', 'war']",20,4
7354,"['newli', 'establish', 'countri', 'fought', 'one', 'first', 'time', 'australian', 'troop', 'fought', 'australian', 'subject', 'british', 'crown', 'anzac', 'day', 'commemor', 'australian', 'new', 'zealand']",20,4
7355,"['battl', 'vimi', 'ridg', 'canadian', 'divis', 'fought', 'togeth', 'first', 'time', 'singl', 'corp', 'canadian', 'began', 'refer', 'countri', 'nation', 'forg', 'fire', '263', 'succeed']",20,4
7356,"['battleground', 'mother', 'countri', 'previous', 'falter', 'first', 'time', 'respect', 'intern', 'accomplish', 'canada', 'enter', 'war', 'dominion', 'british', 'empir', 'remain', 'although', 'emerg', 'greater']",20,4
7357,"['measur', 'independ', '264', '265', 'britain', 'declar', 'war', '1914', 'dominion', 'automat', 'war', 'conclus', 'canada', 'australia', 'new', 'zealand', 'south', 'africa', 'individu', 'signatori']",20,4
7358,"['lobbi', 'chaim', 'weizmann', 'fear', 'american', 'jew', 'would', 'encourag', 'unit', 'state', 'support', 'germani', 'culmin', 'british', ""government'"", 'balfour', 'declar', '1917', 'endors', 'creation']",20,4
7359,"['jewish', 'homeland', 'palestin', '267', 'total', '1,172', '000', 'jewish', 'soldier', 'serv', 'alli', 'central', 'power', 'forc', 'world', 'war', 'includ', '275,000', 'austria-hungari', '450,000']",20,4
7360,"['prestig', 'germani', 'german', 'thing', 'latin', 'america', 'remain', 'high', 'war', 'recov', 'pre-war', 'level', '278', '279', 'inde', 'chile', 'war', 'bought', 'end', 'period']",20,4
7361,"['australian', 'prime', 'minist', 'billi', 'hugh', 'wrote', 'british', 'prime', 'minist', 'lloyd', 'georg', 'assur', 'us', 'cannot', 'get', 'better', 'term', 'much', 'regret', 'hope']",20,4
7362,"['even', 'way', 'may', 'found', 'secur', 'agreement', 'demand', 'repar', 'commensur', 'tremend', 'sacrific', 'made', 'british', 'empir', 'alli', 'australia', 'receiv', '£', '5,571', '720']",20,4
7363,"['war', 'repar', 'direct', 'cost', 'war', 'australia', '£', '376,993', '052', 'mid', '1930', 'repatri', 'pension', 'war', 'gratuiti', 'interest', 'sink', 'fund', 'charg', '£']",20,4
7364,"['diseas', 'flourish', 'chaotic', 'wartim', 'condit', '1914', 'alon', 'louse-born', 'epidem', 'typhu', 'kill', '200,000', 'serbia', '288', '1918', '1922', 'russia', '25', 'million', 'infect']",20,4
7365,"['3', 'million', 'death', 'epidem', 'typhu', '289', '1923', '13', 'million', 'russian', 'contract', 'malaria', 'sharp', 'increas', 'pre-war', 'year', '290', 'addit', 'major', 'influenza']",20,4
7366,"['epidem', 'spread', 'around', 'world', 'overal', 'spanish', 'flu', 'kill', 'least', '17', 'million', '50', 'million', 'peopl', '12', '291', '292', 'includ', 'estim', '2.64']",20,4
7367,"['million', 'european', 'mani', '675,000', 'american', '14', 'moreov', '1915', '1926', 'epidem', 'enceph', 'lethargica', 'spread', 'around', 'world', 'affect', 'nearli', 'five', 'million', 'peopl']",20,4
7368,"['social', 'disrupt', 'widespread', 'violenc', 'russian', 'revolut', '1917', 'ensu', 'russian', 'civil', 'war', 'spark', '2,000', 'pogrom', 'former', 'russian', 'empir', 'mostli', 'ukrain', '295']",20,4
7369,"['aftermath', 'world', 'war', 'greec', 'fought', 'turkish', 'nationalist', 'led', 'mustafa', 'kemal', 'war', 'eventu', 'result', 'massiv', 'popul', 'exchang', 'two', 'countri', 'treati', 'lausann']",20,4
7370,"['world', 'war', 'began', 'clash', '20th', 'centuri', 'technolog', '19th', 'centuri', 'tactic', 'inevit', 'larg', 'ensu', 'casualti', 'end', '1917', 'howev', 'major', 'armi', 'number']",20,4
7371,"['million', 'men', 'modernis', 'make', 'use', 'telephon', 'wireless', 'commun', '300', 'armour', 'car', 'tank', '301', 'aircraft', 'infantri', 'format', 'reorganis', '100', 'man', 'compani']",20,4
7372,"['artilleri', 'also', 'underw', 'revolut', '1914', 'cannon', 'posit', 'front', 'line', 'fire', 'directli', 'target', '1917', 'indirect', 'fire', 'gun', 'well', 'mortar', 'even', 'machin']",20,4
7373,"['gun', 'commonplac', 'use', 'new', 'techniqu', 'spot', 'rang', 'notabl', 'aircraft', 'often', 'overlook', 'field', 'telephon', '302', 'counter-batteri', 'mission', 'becam', 'commonplac', 'also', 'sound']",20,4
7374,"['germani', 'far', 'ahead', 'alli', 'use', 'heavi', 'indirect', 'fire', 'german', 'armi', 'employ', '150', 'mm', '6', '210', 'mm', '(8', 'howitz', '1914', 'typic']",20,4
7375,"['french', 'british', 'gun', '75', 'mm', '3', '105', 'mm', '4', 'british', '6', 'inch', '152', 'mm', 'howitz', 'heavi', 'haul', 'field', 'piec', 'assembl']",20,4
7376,"['german', 'also', 'field', 'austrian', '305', 'mm', '12', '420', 'mm', '17', 'gun', 'even', 'begin', 'war', 'inventori', 'variou', 'calibr', 'minenwerf', 'ideal', 'suit']",20,4
7377,"['27', 'june', '1917', 'german', 'use', 'biggest', 'gun', 'world', 'batteri', 'pommern', 'nicknam', 'lang', 'max', 'gun', 'krupp', 'abl', 'shoot', '750', 'kg', 'shell']",20,4
7378,"['much', 'combat', 'involv', 'trench', 'warfar', 'hundr', 'often', 'die', 'metr', 'gain', 'mani', 'deadliest', 'battl', 'histori', 'occur', 'world', 'war', 'battl', 'includ', 'ypre']",20,4
7379,"['marn', 'cambrai', 'somm', 'verdun', 'gallipoli', 'german', 'employ', 'haber', 'process', 'nitrogen', 'fixat', 'provid', 'forc', 'constant', 'suppli', 'gunpowd', 'despit', 'british', 'naval', 'blockad']",20,4
7380,"['305', 'artilleri', 'respons', 'largest', 'number', 'casualti', '306', 'consum', 'vast', 'quantiti', 'explos', 'larg', 'number', 'head', 'wound', 'caus', 'explod', 'shell', 'fragment', 'forc']",20,4
7381,"['combat', 'nation', 'develop', 'modern', 'steel', 'helmet', 'led', 'french', 'introduc', 'adrian', 'helmet', '1915', 'quickli', 'follow', 'brodi', 'helmet', 'worn', 'british', 'imperi', 'us']",20,4
7382,"['ga', 'ga', 'quick', 'boy', '–', 'ecstasi', 'fumbl', 'fit', 'clumsi', 'helmet', 'time', 'someon', 'still', 'yell', 'stumbl', ""flound'r"", 'like', 'man', 'fire', 'lime']",20,4
7383,"['widespread', 'use', 'chemic', 'warfar', 'distinguish', 'featur', 'conflict', 'gase', 'use', 'includ', 'chlorin', 'mustard', 'ga', 'phosgen', 'rel', 'war', 'casualti', 'caus', 'ga', '308']",20,4
7384,"['effect', 'countermeasur', 'ga', 'attack', 'quickli', 'creat', 'ga', 'mask', 'use', 'chemic', 'warfar', 'small-scal', 'strateg', 'bomb', 'oppos', 'tactic', 'bomb', 'outlaw', 'hagu', 'convent']",20,4
7385,"['power', 'land-bas', 'weapon', 'railway', 'gun', 'weigh', 'dozen', 'ton', 'apiec', '311', 'german', 'version', 'nicknam', 'big', 'bertha', 'even', 'though', 'namesak', 'railway', 'gun']",20,4
7386,"['anoth', 'new', 'weapon', 'flamethrow', 'first', 'use', 'german', 'armi', 'later', 'adopt', 'forc', 'although', 'high', 'tactic', 'valu', 'flamethrow', 'power', 'demoralis', 'weapon', 'caus']",20,4
7387,"['trench', 'railway', 'evolv', 'suppli', 'enorm', 'quantiti', 'food', 'water', 'ammunit', 'requir', 'support', 'larg', 'number', 'soldier', 'area', 'convent', 'transport', 'system', 'destroy', 'intern']",20,4
7388,"['western', 'front', 'neither', 'side', 'made', 'impress', 'gain', 'first', 'three', 'year', 'war', 'attack', 'verdun', 'somm', 'passchendael', 'cambrai', '—', 'except', ""nivelle'"", 'offens']",20,4
7389,"['german', 'defenc', 'gave', 'ground', 'maul', 'attack', 'badli', 'mutini', 'french', 'armi', '1918', 'german', 'smash', 'defenc', 'line', 'three', 'great', 'attack', 'michael', 'ly']",20,4
7390,"['aisn', 'display', 'power', 'new', 'tactic', 'alli', 'struck', 'back', 'soisson', 'show', 'german', 'must', 'return', 'defens', 'amien', 'tank', 'play', 'promin', 'role', 'assault']",20,4
7391,"['area', 'east', 'larger', 'german', 'well', 'first', 'masurian', 'lake', 'drive', 'invad', 'east', 'prussia', 'riga', 'led', 'russian', 'sue', 'peac', 'austro-hungarian', 'german', 'join']",20,4
7392,"['great', 'success', 'gorlic', '–', 'tarnów', 'drove', 'russian', 'poland', 'seri', 'attack', 'along', 'bulgarian', 'occupi', 'serbia', 'albania', 'montenegro', 'romania', 'alli', 'success', 'came']",20,4
