,Texto,Clase
9543,"['czechoslovak', 'legion', 'fought', 'entent', 'goal', 'win', 'independ', 'czechoslovakia', 'legion', 'russia', 'establish', 'septemb', '1914', 'decemb', '1917']",4
9544,"['itali', 'czechoslovak', 'legion', 'troop', 'defeat', 'austro-hungarian', 'armi', 'ukrainian', 'zborov', 'juli']",4
9545,"['russia', 'russian', 'civil', 'war', 'white', 'bolshevik', 'control', 'trans-siberian', 'railway', 'conquer', 'siberia', 'presenc', 'czechoslovak', 'legion', 'yekaterinburg']",4
9546,"['1918', 'legionari', 'arriv', 'week', 'captur', ""russia'"", 'european', 'port', 'safe', 'corp']",4
9547,"['12', 'decemb', '1916', 'brutal', 'month', 'battl', 'verdun', 'success', 'offens', 'romania', 'germani', 'attempt', 'negoti', 'peac', 'alli']",4
9548,"['us', 'presid', 'woodrow', 'wilson', 'attempt', 'peacemak', 'ask', 'state', 'demand', 'lloyd', ""george'"", 'war', 'cabinet', 'german', 'offer']",4
9549,"[""wilson'"", 'effort', 'unit', 'state', 'verg', 'enter', 'war', 'germani', 'submarin', 'outrag']",4
9550,"['govern', 'free', 'demand', 'januari', 'sought']",4
9551,[],4
9552,[],4
9553,"['british', 'naval', 'blockad', 'impact', 'germani', 'februari', '1917', 'german', 'staff', 'chancellor', 'theobald', 'von', 'bethmann-hollweg', 'declar', 'unrestrict']",4
9554,"['german', 'planner', 'unrestrict', 'submarin', 'cost', 'britain', 'monthli', 'ship', 'loss', '600,000']",4
9555,"['forc', 'sue', 'peac', 'month', 'american']",4
9556,[],4
9557,"['3', '1917', 'nivel', 'offens', 'french', 'coloni', 'divis', 'veteran', 'battl', 'verdun', 'refus', 'order', 'arriv', 'drunk', 'offic']",4
9558,"['mutini', 'french', 'divis', '20,000', 'appeal', 'patriot', 'duti', 'mass', 'arrest', 'trial']",4
9559,"['robert', 'nivel', 'command', '15', 'philipp']",4
9560,"['victori', 'power', 'battl', 'caporetto', 'led', 'alli', 'conven', 'rapallo', 'confer', 'form', 'suprem', 'war', 'council', 'co-ordin', 'plan']",4
9561,"['decemb', 'power', 'sign', 'armistic', 'russia', 'free', 'german', 'troop', 'german', 'reinforc', 'american', 'troop', 'pour', 'decid', 'front']",4
9562,"['hope', 'success', 'base', 'quick', 'offens', 'furthermor', 'fear', 'social', 'unrest', 'revolut']",4
9563,"['1917', 'emperor', 'charl', 'austria', 'secretli', 'attempt', 'peac', 'negoti', 'clemenceau', ""wife'"", 'brother', 'sixtu', 'belgium', 'intermediari', 'knowledg']",4
9564,"['march', 'april', '1917', 'battl', 'gaza', 'german', 'ottoman', 'forc', 'egyptian', 'expeditionari', 'forc', 'august', '1916', 'battl', 'romani']",4
9565,"['edmund', ""allenby'"", 'xxth', 'corp', 'xxi', 'corp', 'corp', 'battl', 'beersheba', '184']",4
9566,"['ottoman', 'defeat', 'battl', 'jerusalem', '186']",4
9567,[],4
9568,"['1918', 'front', 'jordan', 'valley', 'transjordan', 'transjordan', 'attack', 'british', 'empir', 'forc', 'march', 'april', '1918', '190', 'march']",4
9569,"['yeomanri', 'cavalri', 'sent', 'front', 'consequ', 'offens', 'indian', 'armi', 'unit', 'month']",4
9570,"['attack', 'acclimatis', 'newli', 'arriv', 'indian']",4
9571,"['reorganis', 'egyptian', 'expeditionari', 'forc', 'divis', 'broke', 'ottoman', 'forc', 'battl', 'megiddo', 'septemb', '1918', 'day', 'british', 'indian']",4
9572,"['front', 'captur', 'headquart', 'armi', 'ottoman', 'empir', 'tulkarm', 'trench', 'tabsor', 'arara']",4
9573,"['infantri', 'oper', 'australian', 'hors', 'british']",4
9574,[],4
9575,[],4
9576,[],4
9577,"['outbreak', 'war', 'unit', 'state', 'polici', 'non-intervent', 'conflict', 'tri', 'broker', 'peac', 'german', 'u-boat', 'u', 'sank', 'british']",4
9578,"['presid', 'woodrow', 'wilson', 'insist', 'america', 'proud', 'fight', 'demand', 'attack', 'passeng']",4
9579,"['unit', 'state', 'toler', 'unrestrict', 'submarin']",4
9580,[],4
9581,"['januari', '1917', 'germani', 'decid', 'resum', 'unrestrict', 'submarin', 'hope', 'starv', 'britain', 'surrend', 'germani', 'realis', 'american', 'german']",4
9582,"['mexico', 'join', 'war', ""germany'"", 'alli', 'unit', 'state', 'return', 'german', 'financ']",4
9583,"['intercept', 'messag', 'us', 'embassi', 'uk']",4
9584,[],4
9585,[],4
9586,"['unit', 'state', 'alli', 'self-styl', 'associ', 'power', 'unit', 'state', 'armi', 'select', 'servic', 'act', 'draft', '2.8', 'million']",4
9587,"['soldier', 'franc', 'day', '1917', 'us', 'congress', 'grant', 'us', 'citizenship', 'puerto']",4
9588,"['defeat', 'british', 'french', 'forc', 'american']",4
9589,"['unit', 'state', 'navi', 'sent', 'battleship', 'group', 'scapa', 'flow', 'join', 'british', 'grand', 'fleet', 'destroy', 'queenstown', 'ireland']",4
9590,"['marin', 'dispatch', 'franc', 'british', 'french', 'want', 'american', 'unit', 'reinforc', 'troop']",4
9591,"['command', 'refus', 'break', 'american', 'unit']",4
9592,[],4
9593,[],4
9594,"['suprem', 'war', 'council', 'alli', 'forc', 'doullen', 'confer', 'novemb', '1917', 'foch', 'appoint', 'suprem', 'command', 'alli', 'forc']",4
9595,"['armi', 'foch', 'co-ordin', 'direct', 'british', 'french', 'us', 'command', 'oper', 'independ']",4
9596,"['independ', 'forc', 'unit', 'deplet', 'french']",4
9597,"['ludendorff', 'drew', 'plan', 'codenam', 'oper', 'michael', '1918', 'offens', 'front', 'offens', 'sought', 'british', 'french', 'forc', 'feint']",4
9598,"['forc', 'arriv', 'oper', 'commenc', 'march', '1918', 'attack', 'british', 'forc', 'saint-quentin']",4
9599,"['british', 'french', 'trench', 'penetr', 'infiltr', 'tactic', 'name', 'hutier', 'tactic', 'oskar', 'von', 'hutier', 'unit', 'stormtroop', 'attack']",4
9600,"['1918', 'ludendorff', 'artilleri', 'infiltr', 'group', 'infantri', 'weak', 'attack', 'command', 'logist']",4
9601,"['front', 'mi', 'pari', 'krupp', 'railway', 'gun', 'fire', 'shell', 'capit', 'parisian', 'flee', 'offens', 'success', 'kaiser', 'wilhelm']",4
9602,"['german', 'thought', 'victori', 'fight', 'offens', 'halt', 'tank', 'motoris', 'artilleri', 'german']",4
9603,"['oper', 'michael', 'germani', 'launch', 'oper', 'georgett', 'english', 'port', 'alli', 'halt', 'drive', 'territori', 'gain', 'germani', 'german']",4
9604,"['broadli', 'pari', 'germani', 'launch', 'oper', 'marn', 'battl', 'marn', '15', 'juli']",4
9605,"['war', 'juli', 'german', 'marn', 'achiev']",4
9606,"['1918', 'state', 'form', 'caucasu', 'republ', 'armenia', 'azerbaijan', 'democrat', 'republ', 'democrat', 'republ', 'georgia', 'declar', 'independ', 'russian']",4
9607,"['republ', 'former', 'liquid', 'azerbaijan', 'autumn', '1918', 'joint', 'armenian-british', 'task', 'forc']",4
9608,"['immin', 'ottoman', 'commenc', 'month', '1918']",4
9609,[],4
9610,[],4
9611,"['alli', 'counteroffens', 'hundr', 'day', 'offens', '8', 'august', '1918', 'battl', 'amien', 'battl', 'tank', '120,000', 'british', 'dominion']",4
9612,"['mi', 'german', 'defend', 'collaps', 'ludendorff', 'refer', 'day', 'day', 'german', 'armi']",4
9613,"['amien', 'battl', 'success', 'alli', 'attent', 'alli', 'leader', 'realis', 'attack', 'resist', 'harden', 'wast', 'tri', 'roll', 'undertak']",4
9614,"['day', 'offens', 'ludendorff', 'cannot', 'win', 'war', 'august', 'offer', 'resign', 'kaiser', 'refus', 'repli', 'strike', 'power', 'resist']",4
9615,"['ludendorff', 'chancellor', 'foreign', 'minist', 'hintz', 'war', 'day', 'german', 'crown', 'council']",4
9616,"['peac', 'negoti', 'princ', 'rupprecht', 'warn']",4
9617,"['british', 'dominion', 'forc', 'launch', 'phase', 'campaign', 'battl', 'albert', 'august', 'widen', 'french', 'british', 'forc', 'day', 'week']",4
9618,"['front', 'enemi', 'unrel', 'german', 'account', 'day', 'bloodi', 'fight', 'on-storm', 'enemi']",4
9619,"['face', 'septemb', 'german', 'oberst', 'heeresleitung', 'suprem', 'armi', 'command', 'issu', 'order', 'withdraw', 'hindenburg', 'cede', 'fight', 'salient']",4
9620,"['front', 'scarp', 'vesl', 'page', 'week', 'fight', '8', 'august', '100,000', 'german']",4
9621,"['urg', 'peac', 'emperor', 'charl', 'austria']",4
9622,[],4
9623,"['septemb', 'alli', 'hindenburg', 'german', 'fight', 'rear-guard', 'action', 'launch', 'counterattack', 'posit', 'outpost', 'bef', '30,441', 'prison', 'week']",4
9624,"['3', 'mi', 'st', 'quentin', 'german', 'posit', 'hindenburg', 'day', 'suprem', 'armi']",4
9625,"['hindenburg', 'meuse-argonn', 'offens', 'launch', 'french', 'american', 'troop', 'septemb', 'week', 'co-oper', 'french', 'american', 'unit', 'broke', 'champagn']",4
9626,"['german', 'command', 'belgian', '217', '8', 'octob', 'pierc', 'british', 'dominion', 'troop']",4
9627,"['bulgaria', 'sign', 'armistic', 'septemb', 'ludendorff', 'month', 'suffer', 'similar', 'breakdown', 'evid', 'germani', 'success', 'defenc', 'collaps', 'balkan']",4
9628,"['us', 'troop', 'kept', 'arriv', 'rate', '10,000', 'day', '219', '221', 'american']",4
9629,"['news', ""germany'"", 'impend', 'militari', 'defeat', 'german', 'arm', 'forc', 'threat', 'mutini', 'rife', 'admir', 'reinhard', 'scheer', 'ludendorff']",4
9630,"['germani', 'german', 'revolut', '1918', '1919', 'octob', '1918', 'unit', 'german', 'navi', 'refus', 'sail', 'large-scal', 'oper', 'war']",4
9631,"['port', 'wilhelmshaven', 'kiel', 'countri', 'day', 'led', 'proclam', 'republ', 'novemb', '1918']",4
9632,"['militari', 'falter', 'widespread', 'loss', 'confid', 'kaiser', 'abdic', 'flee', 'countri', 'germani', 'surrend', 'princ', 'maximilian', 'baden', 'took']",4
9633,"['germani', 'negoti', 'alli', 'negoti', 'presid', 'wilson', 'hope', 'offer', 'british', 'french']",4
9634,"['democrat', 'philipp', 'scheidemann', 'novemb', 'declar']",4
9635,[],4
9636,"['collaps', 'power', 'came', 'swiftli', 'bulgaria', 'sign', 'armistic', 'armistic', 'salonica', 'septemb', '1918', '228', 'german', 'emperor', 'wilhelm']",4
9637,"['describ', 'disgrac', '62,000', 'serb', 'decid', 'war', 'day', 'german', 'suprem', 'armi']",4
9638,"['militari', 'face', 'germani', 'hopeless', '231']",4
9639,"['octob', 'italian', 'push', 'rapidli', 'recov', 'territori', 'lost', 'battl', 'caporetto', 'culmin', 'battl', 'vittorio', 'veneto', 'austro-hungarian', 'armi']",4
9640,"['empir', 'week', 'octob', 'declar', 'independ', 'budapest', 'pragu', 'zagreb', 'octob', 'imperi']",4
9641,"['sent', 'flag', 'truce', 'ask', 'armistic']",4
9642,[],4
9643,[],4
9644,"['novemb', '5:00', 'armistic', 'germani', 'sign', 'railroad', 'carriag', 'compiègn', 'novemb', '1918', 'eleventh', 'hour', 'eleventh', 'day', 'eleventh']",4
9645,"['armistic', 'armi', 'front', 'withdraw', 'posit', 'fight', 'area', 'front', 'command', 'want']",4
9646,"['novemb', '1918', 'alli', 'ampl', 'materiel', 'invad', 'germani', 'armistic', 'alli', 'forc', 'german', 'front', '720', 'mi', 'berlin']",4
9647,"['hindenburg', 'senior', 'german', 'leader', 'stori', 'armi', 'realli', 'defeat', 'stab-in-the-back', ""germany'""]",4
9648,"['fight', ""public'"", 'failur', 'respond', 'patriot']",4
9649,"['alli', 'potenti', 'spend', 'war', '1913', 'us', 'dollar', 'alli', '58', 'billion', 'war', 'power', '25', 'billion', 'alli']",4
9650,"['war', 'empir', 'german', 'austro-hungarian', 'ottoman', 'russian', 'nation', 'regain', 'former', 'independ', 'dynasti', 'ancillari', 'aristocraci', 'fell', 'war']",4
9651,"['serbia', 'badli', 'franc', '1.4', 'million', 'soldier', '237', 'count', 'casualti', 'germani']",4
9652,"['state', 'war', 'month', 'sign', 'treati', 'versail', 'germani', 'june', '1919', 'unit', 'state', 'senat', 'ratifi', 'treati', 'despit']",4
9653,"['sign', 'juli', '1921', 'presid', 'warren', 'hard', '240', 'unit', 'kingdom', 'british']",4
9654,"['treati', 'versail', 'treati', 'austria', 'hungari', 'bulgaria', 'ottoman', 'empir', 'sign', 'negoti', 'treati', 'ottoman', 'empir', 'strife', 'peac']",4
9655,"['war', 'memori', 'date', 'war', 'versail', 'treati', 'sign', '1919', 'troop', 'abroad', 'return', 'commemor', ""war'"", 'armistic', 'novemb']",4
9656,"['war', 'pari', 'peac', 'confer', 'impos', 'peac', 'treati', 'power', 'offici', 'war', '1919', 'treati', 'versail', 'dealt', 'germani']",4
9657,"['power', 'acknowledg', 'loss', 'alli', 'associ', 'govern', 'nation', 'consequ', 'war', 'impos', 'aggress', 'treati', 'versail', 'statement', 'articl']",4
9658,"['german', 'felt', 'humili', 'resent', '249', 'overal', 'german', 'felt', 'unjustli', 'dealt']",4
9659,"['depriv', 'militari', 'power', 'polit', 'humili']",4
9660,[],4
9661,"['denial', 'war', 'guilt', 'germani', 'german', 'resent', 'repar', 'alli', 'rhineland', 'widespread', 'memori', 'war', 'problemat', 'stab', 'versail']",4
9662,"['german', 'nation', 'german', 'polit', 'peac', 'gustav', 'stresemann', 'publicli', 'reject', 'german']",4
9663,"['nation', 'reveng', 'fascist', 'itali', 'nazi']",4
9664,"['nation', 'liber', 'german', 'rule', 'treati', 'recognit', 'wrong', 'commit', 'nation', 'larger', 'aggress', '252', 'peac', 'confer', 'defeat']",4
9665,"['austria-hungari', 'partit', 'successor', 'state', 'austria', 'hungari', 'czechoslovakia', 'yugoslavia', 'ethnic', 'transylvania', 'hungari', 'romania', 'contain', 'treati', 'saint-germain']",4
9666,"['million', 'hungarian', 'came', 'foreign', 'rule', 'hungarian', 'pre-war', 'kingdom', 'hungari', '1910']",4
9667,"['territori', 'romania', 'czechoslovakia', 'yugoslavia', '253']",4
9668,"['russian', 'empir', 'withdrawn', 'war', '1917', 'octob', 'revolut', 'lost', 'newli', 'independ', 'nation', 'estonia', 'finland', 'latvia', 'lithuania']",4
9669,"['ottoman', 'empir', 'disintegr', 'levant', 'territori', 'award', 'alli', 'power', 'turkish', 'core', 'anatolia', 'reorganis', 'republ', 'turkey', 'ottoman']",4
9670,"['treati', 'ratifi', 'sultan', 'reject', 'turkish', 'nation', 'movement', 'victori', 'turkish', 'war']",4
9671,"['1923', 'countri', 'peac', 'treati', 'andorra', 'andorra', 'declar', 'war', 'germani', 'august', '1914', 'armi', '600', 'part-tim', 'militari']",4
9672,"['battlefield', 'andorra', 'therefor', 'attend', 'treati', 'versail', 'countri', 'conclud', 'peac', 'treati']",4
9673,"['year', 'poland', 're-emerg', 'independ', 'countri', 'kingdom', 'serbia', 'dynasti', 'entent', 'nation', 'countri', 'casualti', 'capita', '258', '259']",4
9674,"['serb', 'croat', 'sloven', 'renam', 'yugoslavia', 'czechoslovakia', 'kingdom', 'bohemia', 'kingdom', 'hungari']",4
9675,"['countri', 'ottoman', 'empir', 'turkey', 'countri']",4
9676,"['british', 'empir', 'war', 'unleash', 'form', 'nation', 'australia', 'zealand', 'battl', 'gallipoli', 'nation', 'baptism', 'fire', 'war', 'newli']",4
9677,"['fought', 'australian', 'british', 'crown', 'anzac', 'day', 'commemor', 'australian', 'zealand', 'armi']",4
9678,"['battl', 'vimi', 'ridg', 'canadian', 'divis', 'fought', 'corp', 'canadian', 'refer', 'countri', 'nation', 'forg', 'fire', '263', 'succeed']",4
9679,"['enter', 'war', 'dominion', 'british', 'empir', 'independ', '264', '265', 'britain', 'declar']",4
9680,"['lobbi', 'chaim', 'weizmann', 'fear', 'american', 'jew', 'unit', 'state', 'germani', 'culmin', 'british', ""government'"", 'balfour', 'declar', '1917']",4
9681,"['1,172', '000', 'jewish', 'soldier', 'alli', 'power', 'forc', 'war', '275,000', 'austria-hungari']",4
9682,"['establish', 'modern', 'state', 'israel', 'isra', 'palestinian', 'conflict', 'found', 'unstabl', 'power', 'dynam', 'middl', 'war', '269', 'war']",4
9683,"['270', 'ottoman', 'govern', 'power', 'conflict', 'land', 'nationhood', '271', 'polit', 'boundari']",4
9684,"['ident', '272', '273', 'dissolut', 'ottoman']",4
9685,[],4
9686,"['germani', 'german', 'latin', 'america', 'war', 'recov', 'pre-war', '278', '279', 'inde', 'chile', 'war', 'bought', 'period', 'scientif']",4
9687,"['million', 'european', 'militari', 'personnel', 'mobilis', '1914', '1918', '8', 'million', 'million', 'disabl', '15', 'million', 'serious', 'injur']",4
9688,"['17.1', 'franc', 'lost', '10.5', '280', 'franc', 'mobilis', '7.8', 'million', '1.4']",4
9689,"['higher', 'peacetim', 'food', 'shortag', 'malnutrit']",4
9690,[],4
9691,[],4
9692,[],4
9693,"['australian', 'prime', 'minist', 'billi', 'hugh', 'wrote', 'british', 'prime', 'minist', 'lloyd', 'georg', 'assur', 'us', 'cannot', 'get']",4
9694,"['repar', 'commensur', 'tremend', 'sacrific', 'british', 'empir', 'alli', 'australia', 'receiv', '£']",4
9695,"['052', '1930', 'repatri', 'pension', 'war']",4
9696,"['diseas', 'chaotic', 'wartim', '1914', 'louse-born', 'epidem', 'typhu', '200,000', 'serbia', '288', '1918', '1922', 'russia', '25', 'million']",4
9697,"['289', '1923', 'million', 'russian', 'malaria', 'sharp', 'pre-war', 'year', '290', 'influenza']",4
9698,"['292', '2.64', 'million', 'european', '675,000']",4
9699,"['social', 'disrupt', 'widespread', 'violenc', 'russian', 'revolut', '1917', 'russian', 'civil', 'war', 'spark', '2,000', 'pogrom', 'former', 'russian']",4
9700,"['war', 'greec', 'fought', 'turkish', 'nationalist', 'led', 'mustafa', 'kemal', 'war', 'countri', 'treati', 'lausann', '297', 'sourc', '298']",4
9701,"['war', 'clash', 'centuri', 'technolog', 'centuri', 'tactic', 'inevit', 'casualti', '1917', 'armi', 'million', 'modernis', 'telephon', 'wireless', 'commun']",4
9702,"['infantri', 'reorganis', 'compani', 'unit', 'manoeuvr', 'squad', 'command', 'junior', 'nco', 'favour']",4
9703,"['artilleri', 'underw', 'revolut', '1914', 'cannon', 'posit', 'front', 'fire', '1917', 'indirect', 'fire', 'gun', 'mortar', 'machin', 'gun']",4
9704,"['germani', 'ahead', 'alli', 'indirect', 'fire', 'german', 'armi', 'mm', 'mm', '(8', 'howitz', '1914', 'typic', 'french', 'british']",4
9705,"['british', 'mm', 'howitz', 'haul', 'assembl', 'german', 'austrian', '305', 'mm', '12']",4
9706,"['june', '1917', 'german', 'biggest', 'gun', 'batteri', 'pommern', 'nicknam', 'lang', 'max', 'gun', 'krupp', 'shoot', '750', 'kg']",4
9707,"['combat', 'trench', 'hundr', 'die', 'gain', 'deadliest', 'battl', 'occur', 'war', 'battl', 'ypre', 'marn', 'cambrai', 'somm', 'verdun']",4
9708,"['forc', 'gunpowd', 'despit', 'british', 'naval', 'blockad', '305', 'artilleri', 'casualti', '306']",4
9709,"['modern', 'steel', 'helmet', 'led', 'french']",4
9710,[],4
9711,"['ga', 'ga', 'quick', 'ecstasi', 'fumbl', 'clumsi', 'helmet', 'someon', 'yell', 'stumbl', ""flound'r"", 'fire', 'lime', 'dim', 'misti']",4
9712,"['widespread', 'chemic', 'featur', 'conflict', 'gase', 'chlorin', 'mustard', 'ga', 'phosgen', 'war', 'casualti', 'ga', '308', 'countermeasur', 'ga']",4
9713,"['strateg', 'bomb', 'tactic', 'bomb', 'outlaw', 'hagu', 'convent', '1899', '1907', '309']",4
9714,"['power', 'land-bas', 'railway', 'gun', 'weigh', 'dozen', 'apiec', '311', 'german', 'nicknam', 'big', 'bertha', 'namesak', 'railway', 'gun']",4
9715,"['trench', 'machin', 'gun', 'air', 'reconnaiss', 'barb', 'wire', 'modern', 'artilleri', 'fragment', 'shell', 'battl', 'war', 'stalem', 'british']",4
9716,"['british', 'tank', 'battl', 'somm', '15', 'septemb', '1916', 'issu', 'experi', 'worth']",4
9717,"['break', 'hindenburg', 'arm', 'team', 'captur']",4
9718,[],4
9719,"['trench', 'railway', 'evolv', 'quantiti', 'food', 'water', 'ammunit', 'soldier', 'area', 'convent', 'destroy', 'intern', 'combust', 'engin', 'improv']",4
9720,"['front', 'neither', 'gain', 'year', 'war', 'attack', 'verdun', 'somm', 'passchendael', 'cambrai', ""nivelle'"", 'offens', 'german', 'defenc', 'maul']",4
9721,"['1918', 'german', 'smash', 'defenc', 'attack', 'michael', 'ly', 'aisn', 'power', 'tactic']",4
9722,"['area', 'larger', 'german', 'masurian', 'lake', 'drive', 'invad', 'prussia', 'riga', 'led', 'russian', 'sue', 'peac', 'austro-hungarian', 'german']",4
9723,"['russian', 'poland', 'attack', 'bulgarian', 'serbia', 'albania', 'montenegro', 'romania', 'alli', 'success']",4
9724,"['area', 'power', 'novemb', '1918', '1,042']",4
